subcommittee	code	docx	xlsx	row	change	rank	taxon	level	error	message	notes	scAbbrev	order	docpath	path	file	basename
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	363	Create new	genus	Actinidiaevirus	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create genus of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;Corkvirinae;Actinidiaevirus'	NA	71	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	364	Create new	species	Actinidiaevirus Ep4	INFO	CREATE.PARENT_RENAMED	Change=NEW, proposed parent taxon exists, but not with expected name/lineage, using observed lineage	otherProposal(s)=2024.045B.A.v2.Autographivirales.zip:5;2024.045B.A.v2.Autographivirales.zip:219 did a promote family [identical]Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;move subfamily [identical]Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;Corkvirinae, PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographivir[ales//idae];[Autoscriptoviridae//Corkvirinae];[Corkvirinae//Actinidiaevirus];[Actinidiaevirus//]	NA	464	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	364	Create new	species	Actinidiaevirus Ep4	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;Corkvirinae;Actinidiaevirus;Actinidiaevirus Ep4'	NA	464	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	365	Create new	genus	Bertilvirus	INFO	CREATE.PARENT_RENAMED	Change=NEW, proposed parent taxon exists, but not with expected name/lineage, using observed lineage	otherProposal(s)=2024.045B.A.v2.Autographivirales.zip:5 did a promote family [identical]Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae, PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographivir[ales//idae];Autoscriptoviridae	NA	72	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	365	Create new	genus	Bertilvirus	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create genus of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;Autoscriptoviridae;Bertilvirus'	NA	72	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	366	Create new	species	Bertilvirus bertil	INFO	CREATE.PARENT_RENAMED	Change=NEW, proposed parent taxon exists, but not with expected name/lineage, using observed lineage	otherProposal(s)=2024.045B.A.v2.Autographivirales.zip:5 did a promote family [identical]Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae, PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographivir[ales//idae];Autoscriptoviridae;Bertilvirus	NA	465	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	366	Create new	species	Bertilvirus bertil	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;Autoscriptoviridae;Bertilvirus;Bertilvirus bertil'	NA	465	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	367	Create new	genus	Axyvirus	INFO	CREATE.PARENT_RENAMED	Change=NEW, proposed parent taxon exists, but not with expected name/lineage, using observed lineage	otherProposal(s)=2024.045B.A.v2.Autographivirales.zip:5 did a promote family [identical]Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae, PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographivir[ales//idae];Autoscriptoviridae	NA	73	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	367	Create new	genus	Axyvirus	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create genus of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;Autoscriptoviridae;Axyvirus'	NA	73	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	368	Create new	species	Axyvirus 1932Axy21	INFO	CREATE.PARENT_RENAMED	Change=NEW, proposed parent taxon exists, but not with expected name/lineage, using observed lineage	otherProposal(s)=2024.045B.A.v2.Autographivirales.zip:5 did a promote family [identical]Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae, PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographivir[ales//idae];Autoscriptoviridae;Axyvirus	NA	466	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	368	Create new	species	Axyvirus 1932Axy21	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;Autoscriptoviridae;Axyvirus;Axyvirus 1932Axy21'	NA	466	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	369	Create new	species	Axyvirus 1932Axy09	INFO	CREATE.PARENT_RENAMED	Change=NEW, proposed parent taxon exists, but not with expected name/lineage, using observed lineage	otherProposal(s)=2024.045B.A.v2.Autographivirales.zip:5 did a promote family [identical]Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae, PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographivir[ales//idae];Autoscriptoviridae;Axyvirus	NA	467	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	369	Create new	species	Axyvirus 1932Axy09	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;Autoscriptoviridae;Axyvirus;Axyvirus 1932Axy09'	NA	467	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	370	Create new	species	Axyvirus 1932Axy23	INFO	CREATE.PARENT_RENAMED	Change=NEW, proposed parent taxon exists, but not with expected name/lineage, using observed lineage	otherProposal(s)=2024.045B.A.v2.Autographivirales.zip:5 did a promote family [identical]Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae, PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographivir[ales//idae];Autoscriptoviridae;Axyvirus	NA	468	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	370	Create new	species	Axyvirus 1932Axy23	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;Autoscriptoviridae;Axyvirus;Axyvirus 1932Axy23'	NA	468	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	371	Create new	genus	Natansvirus	INFO	CREATE.PARENT_RENAMED	Change=NEW, proposed parent taxon exists, but not with expected name/lineage, using observed lineage	otherProposal(s)=2024.045B.A.v2.Autographivirales.zip:5 did a promote family [identical]Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae, PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographivir[ales//idae];Autoscriptoviridae	NA	74	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	371	Create new	genus	Natansvirus	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create genus of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;Autoscriptoviridae;Natansvirus'	NA	74	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	372	Create new	species	Natansvirus SnaPR1	INFO	CREATE.PARENT_RENAMED	Change=NEW, proposed parent taxon exists, but not with expected name/lineage, using observed lineage	otherProposal(s)=2024.045B.A.v2.Autographivirales.zip:5 did a promote family [identical]Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae, PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographivir[ales//idae];Autoscriptoviridae;Natansvirus	NA	469	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	372	Create new	species	Natansvirus SnaPR1	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;Autoscriptoviridae;Natansvirus;Natansvirus SnaPR1'	NA	469	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	373	Move	genus	Ayakvirus	INFO	MOVE.PROPOSED_PARENT_LINEAGE_CHANGED	PROPOSED parent lineage already modified	proposal(s)=2024.045B.A.v2.Autographivirales.zip:5 did a promote family [identical]Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae; OBSERVED//PROPOSED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographivir[idae//ales];Autoscriptoviridae	NA	151	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	373	Move	genus	Ayakvirus	SUCCESS	MOVE.OK	Change=MOVE, applied successfully	MOVE genus named 'Ayakvirus' to genus named 'Ayakvirus' PROPOSED//CUR=[identical]Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;Ayakvirus	NA	151	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	374	Move	genus	Jiaoyazivirus	INFO	MOVE.PROPOSED_PARENT_LINEAGE_CHANGED	PROPOSED parent lineage already modified	proposal(s)=2024.045B.A.v2.Autographivirales.zip:5 did a promote family [identical]Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae; OBSERVED//PROPOSED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographivir[idae//ales];Autoscriptoviridae	NA	152	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	374	Move	genus	Jiaoyazivirus	SUCCESS	MOVE.OK	Change=MOVE, applied successfully	MOVE genus named 'Jiaoyazivirus' to genus named 'Jiaoyazivirus' PROPOSED//CUR=[identical]Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;Jiaoyazivirus	NA	152	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	375	Create new	genus	Trelivelvirus	INFO	CREATE.PARENT_RENAMED	Change=NEW, proposed parent taxon exists, but not with expected name/lineage, using observed lineage	otherProposal(s)=2024.045B.A.v2.Autographivirales.zip:5 did a promote family [identical]Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae, PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographivir[ales//idae];Autoscriptoviridae	NA	75	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	375	Create new	genus	Trelivelvirus	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create genus of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;Autoscriptoviridae;Trelivelvirus'	NA	75	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	376	Create new	species	Trelivelvirus VAC51	INFO	CREATE.PARENT_RENAMED	Change=NEW, proposed parent taxon exists, but not with expected name/lineage, using observed lineage	otherProposal(s)=2024.045B.A.v2.Autographivirales.zip:5 did a promote family [identical]Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae, PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographivir[ales//idae];Autoscriptoviridae;Trelivelvirus	NA	470	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	376	Create new	species	Trelivelvirus VAC51	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;Autoscriptoviridae;Trelivelvirus;Trelivelvirus VAC51'	NA	470	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	377	Create new	subfamily	Sechaudvirinae	INFO	CREATE.PARENT_RENAMED	Change=NEW, proposed parent taxon exists, but not with expected name/lineage, using observed lineage	otherProposal(s)=2024.045B.A.v2.Autographivirales.zip:5 did a promote family [identical]Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae, PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographivir[ales//idae]	NA	30	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	377	Create new	subfamily	Sechaudvirinae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create subfamily of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;Sechaudvirinae'	NA	30	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	378	Create new	genus	Spiovirus	INFO	CREATE.PARENT_RENAMED	Change=NEW, proposed parent taxon exists, but not with expected name/lineage, using observed lineage	otherProposal(s)=2024.045B.A.v2.Autographivirales.zip:5 did a promote family [identical]Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae, PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographivir[ales//idae];Sechaudvirinae	NA	76	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	378	Create new	genus	Spiovirus	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create genus of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;Sechaudvirinae;Spiovirus'	NA	76	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	379	Create new	species	Spiovirus sbp1	INFO	CREATE.PARENT_RENAMED	Change=NEW, proposed parent taxon exists, but not with expected name/lineage, using observed lineage	otherProposal(s)=2024.045B.A.v2.Autographivirales.zip:5 did a promote family [identical]Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae, PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographivir[ales//idae];Sechaudvirinae;Spiovirus	NA	471	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	379	Create new	species	Spiovirus sbp1	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;Sechaudvirinae;Spiovirus;Spiovirus sbp1'	NA	471	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	380	Move	genus	Poseidonvirus	INFO	MOVE.PROPOSED_PARENT_LINEAGE_CHANGED	PROPOSED parent lineage already modified	proposal(s)=2024.045B.A.v2.Autographivirales.zip:5 did a promote family [identical]Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae; OBSERVED//PROPOSED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographivir[idae//ales];Sechaudvirinae	NA	153	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	380	Move	genus	Poseidonvirus	SUCCESS	MOVE.OK	Change=MOVE, applied successfully	MOVE genus named 'Poseidonvirus' to genus named 'Poseidonvirus' PROPOSED//CUR=[identical]Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;Poseidonvirus	NA	153	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	381	Move	genus	Igirivirus	INFO	MOVE.PROPOSED_PARENT_LINEAGE_CHANGED	PROPOSED parent lineage already modified	proposal(s)=2024.045B.A.v2.Autographivirales.zip:5 did a promote family [identical]Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae; OBSERVED//PROPOSED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographivir[idae//ales];Sechaudvirinae	NA	154	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	381	Move	genus	Igirivirus	SUCCESS	MOVE.OK	Change=MOVE, applied successfully	MOVE genus named 'Igirivirus' to genus named 'Igirivirus' PROPOSED//CUR=[identical]Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;Igirivirus	NA	154	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	382	Create new	genus	Nerivirus	INFO	CREATE.PARENT_RENAMED	Change=NEW, proposed parent taxon exists, but not with expected name/lineage, using observed lineage	otherProposal(s)=2024.045B.A.v2.Autographivirales.zip:5 did a promote family [identical]Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae, PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographivir[ales//idae];Sechaudvirinae	NA	77	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	382	Create new	genus	Nerivirus	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create genus of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;Sechaudvirinae;Nerivirus'	NA	77	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	383	Create new	species	Nerivirus SSRP01	INFO	CREATE.PARENT_RENAMED	Change=NEW, proposed parent taxon exists, but not with expected name/lineage, using observed lineage	otherProposal(s)=2024.045B.A.v2.Autographivirales.zip:5 did a promote family [identical]Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae, PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographivir[ales//idae];Sechaudvirinae;Nerivirus	NA	472	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	383	Create new	species	Nerivirus SSRP01	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;Sechaudvirinae;Nerivirus;Nerivirus SSRP01'	NA	472	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	384	Move	genus	Qadamvirus	INFO	MOVE.PROPOSED_PARENT_LINEAGE_CHANGED	PROPOSED parent lineage already modified	proposal(s)=2024.045B.A.v2.Autographivirales.zip:5 did a promote family [identical]Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae; OBSERVED//PROPOSED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographivir[idae//ales];Sechaudvirinae	NA	155	NA	NA	NA	NA
Bacterial viruses (B) proposals	2024.045B	2024.045B.A.v2.Autographivirales.docx	2024.045B.A.v2.Autographivirales.xlsx	384	Move	genus	Qadamvirus	SUCCESS	MOVE.OK	Change=MOVE, applied successfully	MOVE genus named 'Qadamvirus' to genus named 'Qadamvirus' PROPOSED//CUR=[identical]Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;Qadamvirus	NA	155	NA	NA	NA	NA
